💥酒店,#genre#
电影_贺岁,http://h.20191209.xyz:25888/huya/11601971
电影_玄幻,http://h.20191209.xyz:25888/huya/11342414
电影_谍战,http://h.20191209.xyz:25888/huya/21059585
电影_喜剧,http://h.20191209.xyz:25888/huya/11352877
电影_港片,http://h.20191209.xyz:25888/huya/11602043
电影_国产,http://h.20191209.xyz:25888/huya/11352973
电影_周星星,http://h.20191209.xyz:25888/huya/11336587
电影_李连杰,http://h.20191209.xyz:25888/huya/11342390
电影_洪金宝,http://h.20191209.xyz:25888/huya/11279251
电影_梁家辉,http://h.20191209.xyz:25888/huya/11342429
电影_许冠英,http://h.20191209.xyz:25888/huya/11601972
电影_刘德华,http://h.20191209.xyz:25888/huya/11342424
电影_斯坦森,http://h.20191209.xyz:25888/huya/21059588
电影_八点档,http://h.20191209.xyz:25888/huya/880261
电影_贺岁片,http://h.20191209.xyz:25888/huya/11601986
电影_功夫片,http://h.20191209.xyz:25888/huya/11352941
电影_黑帮片,http://h.20191209.xyz:25888/huya/11336719
电影_丧尸片,http://h.20191209.xyz:25888/huya/21059578
电影_灾难片,http://h.20191209.xyz:25888/huya/11602075
电影_谍战片,http://h.20191209.xyz:25888/huya/21059587
电影_战争片,http://h.20191209.xyz:25888/huya/21059574
电影_犯罪片,http://h.20191209.xyz:25888/huya/11352974
电影_古装片,http://h.20191209.xyz:25888/huya/11336590
电影_高分动作,http://h.20191209.xyz:25888/huya/11352884
电影_动作电影,http://h.20191209.xyz:25888/huya/11602077
电影_搞笑喜剧,http://h.20191209.xyz:25888/huya/11342423
电影_喜剧专场,http://h.20191209.xyz:25888/huya/11602044
电影_欢笑影院,http://h.20191209.xyz:25888/huya/11352894
电影_不挤影院,http://h.20191209.xyz:25888/huya/11352897
电影_国产悬疑,http://h.20191209.xyz:25888/huya/11342395
电影_快意江湖,http://h.20191209.xyz:25888/huya/11342435
电影_黑帮斗争,http://h.20191209.xyz:25888/huya/11342419
电影_古墓系列,http://h.20191209.xyz:25888/huya/11352913
电影_嫣然影厅,http://h.20191209.xyz:25888/huya/11601977
电影_女神系列,http://h.20191209.xyz:25888/huya/11336571
电影_经典女神,http://h.20191209.xyz:25888/huya/11352909
电影_许氏三杰,http://h.20191209.xyz:25888/huya/11602033
电影_经典港片,http://h.20191209.xyz:25888/huya/11352965
电影_镖行天下,http://h.20191209.xyz:25888/huya/11352969
电影_喜乐影院,http://h.20191209.xyz:25888/huya/21059580
电影_蘑菇影厅,http://h.20191209.xyz:25888/huya/11601981
电影_搞笑恐怖,http://h.20191209.xyz:25888/huya/11601960
电影_死神来了,http://h.20191209.xyz:25888/huya/11352903
电影_怪兽系列,http://h.20191209.xyz:25888/huya/21059554
💥天浪经典,#genre#
星卫电影台,https://k0udeyd8ye5y1czw240ex951x2c10x5302xx1cz.djvod.ndcimgs.com/bs3/video-hls/5240782769998279315_5b89d96c2cad3de2_4681_hlsb.m3u8?x-ks-ptid=178957423116&x-kcdn-pid=12021&kwai-not-alloc=self-cdn&kcdntag=p:Guangdong;i:ChinaTelecom;ft:UNKNOWN;h:UNKNOWN;pn:webserverHls&ocid=63&ss=vpm
莲花卫视,http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1
中国通史,http://newstreamcdnct.inter.ptqy.gitv.tv/tslive/c60_fast_1029_720P_t10/c60_fast_1029_720P_t10.m3u8?d
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=live1200
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
凤凰香港 HD,https://httop.top/fengshows-fenghk
美亚电影台,https://smt.1678520.xyz/smt3.2.1.php?id=meiyamovie_twn
AMC电影-台湾,http://211.23.125.95:50007/4gtv-4gtv017/index.m3u8?proxy=true
Channel [V],http://iot-mqqt.111yao.cn:8080/live/diyp_channelv.m3u8
天映电影,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial
天映经典,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial2
爱地球频道,https://stream1.freetv.fun/9b6ac39cf69d7a8710b6ee03009781695b898afb49cb5f98ecea39697016c2f7.m3u8
中国国际-纪录频道,https://stream1.freetv.fun/cgtnji-lu-2.m3u8
东森新闻,http://211.72.174.95:8138/0.ts
翡翠剧集台,https://6.cdn.loc.cc/163189.php?id=tvbd
华丽翡翠,http://php.jdshipin.com/TVOD/iptv.php?id=huali
翡翠台-CH1,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台-CH2,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台-CH3,http://hls.168.us.kg/u/81/master.m3u8
无线新闻，http://php.jdshipin.com:8880/smt.php?id=inews_twn
HOY76 频道,http://hls.168.us.kg/u/76/master.m3u8
HOY78 频道,http://hls.168.us.kg/u/78/master.m3u8
ASTRO-HD,https://smt.1678520.xyz/smt3.2.1.php?id=Aodhd
ASTRO-AEC,https://smt.1678520.xyz/smt3.2.1.php?id=AEC
ASTRO-AOD,https://smt.1678520.xyz/smt3.2.1.php?id=Aodhd
ASTRO-欢喜台,http://php.jdshipin.com/smt.php?id=Huahee
ASTRO-QJ,https://smt.1678520.xyz/smt3.2.1.php?id=Quanjia
香港亚洲卫视,https://pull-hsbj.vzan.com/v/slowlive_821481626725612419.m3u8
邵氏电影台,https://stream1.freetv.fun/d8f66a980ecbfcf9ff9db3b098d87b06793378b6f0d84e28717bfb2da14c2124.m3u8
精彩电影台,https://yylunbo.ottiptv.cc/yy/1382745096
TVB PULS,https://smt.1678520.xyz/smt3.2.1.php?id=j2_twn
邵氏动作 HD,https://stream1.freetv.fun/74ff62421aeda7787c01ed5968f3e6176a418bf608351ac8faf5c3d501c70eab.m3u8
邵氏喜剧 HD,https://stream1.freetv.fun/5b5db4070d49b6949aad5a643411dbcf20868919c31ec99f9881cc1e19f2eaa0.m3u8
邵氏武侠 HD,https://stream1.freetv.fun/960fbbbedcdd596709ff256d7a80286a70a6820a03e20d4d4eaa49816ba4d4c1.m3u8
邵氏电影 HD,https://stream1.freetv.fun/d8f66a980ecbfcf9ff9db3b098d87b06793378b6f0d84e28717bfb2da14c2124.m3u8
经典电影二台,https://stream1.freetv.fun/13a9e71e43596740eb155ea1b840ca0848884aa34be169b42a3c3e268dce5781.m3u8
经典电影台,https://yylunbo.ottiptv.cc/yy/1382851522
星空卫视,http://home.yixi.pro:10043/udp/239.93.0.156:2193
TVB-星河频道,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe
台湾华视 HD,http://123.51.136.80:8317/0.ts
华视新闻 HD,http://123.51.136.80:8319/0.ts
华视教育 HD,http://123.51.136.80:8318/0.ts
CHC-动作电影,http://nas.home.plugintool.top:2333/udp/239.76.252.243:9000
4 music,https://stream1.freetv.fun/4music-2.m3u8
CMC 音乐台,https://stream1.freetv.fun/california-music-channel-1.m3u8
SAGA 音乐台,https://stream1.freetv.fun/saga-music-1.m3u8
澳门资讯,http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8
澳门澳视,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8
澳门综艺,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
NOW 新闻台,http://cdn.163189.xyz/163189/now
NOW 财经台,http://hls.168.us.kg/u/333/master.m3u8
NOW 直播台,http://hls.168.us.kg/u/331/master.m3u8
中国国际-法语频道,https://stream1.freetv.fun/cgtn-francais-5.m3u8
TVB-翡翠频道,http://mytv.cdn.loc.cc/o12.php?id=fct
中视箐采台 HD,http://123.51.136.80:8322/0.ts
中视经典台 HD,http://123.51.136.80:8321/0.ts
台湾中视 HD,http://123.51.136.80:8301/0.ts
公视–台语 HD,http://123.51.136.80:8306/0.ts
环球电视台,http://utv1.hqtvzb.com:9999/hls/world.m3u8
国际空间站,https://v.cdnlz12.com/20230913/10341_d0be8370/index.m3u8
娱乐新闻，http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
TVB-功夫台,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
CNA 亚洲,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
香港翡翠台,http://php.jdshipin.com/smt.php?id=jade_twn
香港翡翠-黄金台,http://php.jdshipin.com/smt.php?id=Tvbjade
台湾台视 HD,http://123.51.136.80:8313/0.ts
台视新闻 HD,http://123.51.136.80:8314/0.ts
台视综合 HD,http://123.51.136.80:8316/0.ts
台视财经 HD,http://123.51.136.80:8315/0.ts
台湾台视 HD,http://123.51.136.80:8313/0.ts
TVBS 新闻,https://stream1.freetv.fun/tvbs-news-1.m3u8


新增频道,#genre#
爱尔达体育3台,http://43.251.226.89:5050/smart.php?id=eltasport3_twn&token=8522
now新闻,http://hls.168.us.kg/u/332/master.m3u8
now财经,http://hls.168.us.kg/u/333/master.m3u8
now直播,http://hls.168.us.kg/u/331/master.m3u8
美亚电影-台湾,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
凤凰电影频道,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
星空卫视频道,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
韩国GCN电视,http://liveko24-manminglobal3.ktcdn.co.kr/liveko24/gcnko_high/playlist.m3u8
恐怖电影院,https://yylunbo.ottiptv.cc/yy/24066336
天映频道-马来西亚,http://php.jdshipin.com/smt.php?id=Celestial
天映频道-马来西亚(备),http://122.53.222.9:9981/stream/channelid/1069391940?profile=pass
天映经典频道,http://php.jdshipin.com/smt.php?id=Celestial2
凤凰中文,https://smt.1678520.xyz/smt3.2.1.php?id=phoenixtv_hd
凤凰资讯,https://smt.1678520.xyz/smt3.2.1.php?id=phoenixinfo_hd
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
ViuTV-香港,http://hls.168.us.kg/u/99/master.m3u8
Viu6TV-香港,http://hls.168.us.kg/u/96/master.m3u8
💥超清频道,#genre#
浙江卫视4K,https://stream1.freetv.fun/27bde01f6e5506617bec575ba1293bfc0a149bafe1eb681562f3d956baae616a.m3u8
北京卫视4K,http://106.53.99.30/tv/bj.php?id=bjws4k
南国都市4K,https://stream1.freetv.fun/4knan-guo-du-shi-1.m3u8
北京卫视4K,https://shyd.695847.xyz/cms001/ch00000090990000001510/index.m3u8?IAS
北京卫视4K,https://shyd.695847.xyz/cms001/ch00000090990000001500/index.m3u8?IAS
湖南卫视4K,https://shyd.695847.xyz/cms001/ch00000090990000001710/index.m3u8?IAS
东方卫视4K,https://shyd.695847.xyz/cms001/ch00000090990000001641/index.m3u8?IAS
东方卫视4K,http://106.53.99.30/tv/api.php?id=dfws4k
四川卫视4K,https://shyd.695847.xyz/cms001/ch00000090990000001690/index.m3u8?IAS
山东卫视4K,https://shyd.695847.xyz/cms001/ch00000090990000001581/index.m3u8?IAS
广东卫视4K,https://shyd.695847.xyz/cms001/ch00000090990000001540/index.m3u8?IAS
广东卫视4K,https://shyd.695847.xyz/cms001/ch00000090990000001550/index.m3u8?IAS
江苏卫视4K,https://shyd.695847.xyz/cms001/ch00000090990000001700/index.m3u8?IAS
浙江卫视4K,https://shyd.695847.xyz/cms001/ch00000090990000001720/index.m3u8?IAS
深圳卫视4K,https://shyd.695847.xyz/cms001/ch00000090990000001560/index.m3u8?HAS
深圳卫视4K,https://shyd.695847.xyz/cms001/ch00000090990000001521/index.m3u8?IAS
💥央视咪咕,#genre#
CCTV-01咪咕,http://go.bkpcp.top/mg/cctv1
CCTV-02咪咕,http://go.bkpcp.top/mg/cctv2
CCTV-03咪咕,http://go.bkpcp.top/mg/cctv3
CCTV-04咪咕,http://go.bkpcp.top/mg/cctv4
CCTV-05咪咕,http://go.bkpcp.top/mg/cctv5
CCTV-5+咪咕,http://go.bkpcp.top/mg/cctv5p
CCTV-06咪咕,http://go.bkpcp.top/mg/cctv6
CCTV-07咪咕,http://go.bkpcp.top/mg/cctv7
CCTV-08咪咕,http://go.bkpcp.top/mg/cctv8
CCTV-09咪咕,http://go.bkpcp.top/mg/cctv9
CCTV-10咪咕,http://go.bkpcp.top/mg/cctv10
CCTV-11咪咕,http://go.bkpcp.top/mg/cctv11
CCTV-12咪咕,http://go.bkpcp.top/mg/cctv12
CCTV-13咪咕,http://go.bkpcp.top/mg/cctv13
CCTV-14咪咕,http://go.bkpcp.top/mg/cctv14
CCTV-15咪咕,http://go.bkpcp.top/mg/cctv15
CCTV-16咪咕,http://go.bkpcp.top/mg/cctv16
CCTV-17咪咕,http://go.bkpcp.top/mg/cctv17
cct4欧洲咪咕,http://go.bkpcp.top/mg/cctv4o
cct4美洲咪咕,http://go.bkpcp.top/mg/cctv4m
CGTN-西咪咕,http://go.bkpcp.top/mg/cgtne
CGTN-阿咪咕,http://go.bkpcp.top/mg/cgtna
CGTN-法咪咕,http://go.bkpcp.top/mg/cgtnf
CCTV-01咪咕,http://j.s.bkpcp.top/jj/cctv1
CCTV-02咪咕,http://j.s.bkpcp.top/jj/cctv2
CCTV-03咪咕,http://j.s.bkpcp.top/jj/cctv3
CCTV-04咪咕,http://j.s.bkpcp.top/jj/cctv4
CCTV-05咪咕,http://j.s.bkpcp.top/jj/cctv5
CCTV-5+咪咕,http://j.s.bkpcp.top/jj/cctv5p
CCTV-06咪咕,http://j.s.bkpcp.top/jj/cctv6
CCTV-07咪咕,http://j.s.bkpcp.top/jj/cctv7
CCTV-08咪咕,http://j.s.bkpcp.top/jj/cctv8
CCTV-09咪咕,http://j.s.bkpcp.top/jj/cctv9
CCTV-10咪咕,http://j.s.bkpcp.top/jj/cctv10
CCTV-11咪咕,http://j.s.bkpcp.top/jj/cctv11
CCTV-12咪咕,http://j.s.bkpcp.top/jj/cctv12
CCTV-13咪咕,http://j.s.bkpcp.top/jj/cctv13
CCTV-14咪咕,http://j.s.bkpcp.top/jj/cctv14
CCTV-15咪咕,http://j.s.bkpcp.top/jj/cctv15
CCTV-16咪咕,http://j.s.bkpcp.top/jj/cctv16
CCTV-17咪咕,http://j.s.bkpcp.top/jj/cctv17
cct4欧洲咪咕,http://j.s.bkpcp.top/jj/cctv4o
cct4美洲咪咕,http://j.s.bkpcp.top/jj/cctv4m
CGTN-西咪咕,http://j.s.bkpcp.top/jj/cgtne
CGTN-阿咪咕,http://j.s.bkpcp.top/jj/cgtna
CGTN-法咪咕,http://j.s.bkpcp.top/jj/cgtnf
CCTV-01咪咕,http://t.061899.xyz/tl/tl.php?id=cctv1
CCTV-02咪咕,http://t.061899.xyz/tl/tl.php?id=cctv2
CCTV-03咪咕,http://t.061899.xyz/tl/tl.php?id=cctv3
CCTV-04咪咕,http://t.061899.xyz/tl/tl.php?id=cctv4
CCTV-05咪咕,http://t.061899.xyz/tl/tl.php?id=cctv5
CCTV-5+咪咕,http://t.061899.xyz/tl/tl.php?id=cctv5p
CCTV-06咪咕,http://t.061899.xyz/tl/tl.php?id=cctv6
CCTV-07咪咕,http://t.061899.xyz/tl/tl.php?id=cctv7
CCTV-08咪咕,http://t.061899.xyz/tl/tl.php?id=cctv8
CCTV-09咪咕,http://t.061899.xyz/tl/tl.php?id=cctv9
CCTV-10咪咕,http://t.061899.xyz/tl/tl.php?id=cctv10
CCTV-11咪咕,http://t.061899.xyz/tl/tl.php?id=cctv11
CCTV-12咪咕,http://t.061899.xyz/tl/tl.php?id=cctv12
CCTV-13咪咕,http://t.061899.xyz/tl/tl.php?id=cctv13
CCTV-14咪咕,http://t.061899.xyz/tl/tl.php?id=cctv14
CCTV-15咪咕,http://t.061899.xyz/tl/tl.php?id=cctv15
CCTV-16咪咕,http://t.061899.xyz/tl/tl.php?id=cctv16
CCTV-17咪咕,http://t.061899.xyz/tl/tl.php?id=cctv17
💥Espn体育,#genre#
ESPN-1,http://46.151.196.223:14432/
ESPN-2,http://46.151.196.223:14438/
ESPN-3,http://46.151.196.223:14444/
ESPN-4,http://46.151.196.223:14450/
💥体育频道,#genre#
NOW SPORTS PRIME,http://hls.168.us.kg/u/630/master.m3u8
VIUTV全运-1,http://hls.168.us.kg/u/961/master.m3u8
VIUTV全运-2,http://hls.168.us.kg/u/962/master.m3u8
VIUTV全运-3,http://hls.168.us.kg/u/963/master.m3u8
VIUTV全运-4,http://hls.168.us.kg/u/964/master.m3u8
智林体育台,http://211.23.125.95:50007/4gtv-4gtv101/index.m3u8?proxy=true

💥国外频道,#genre#
HBO,http://148.113.160.49:14187/
HBO +,http://148.113.160.49:14193/
HBO FANILY,http://148.113.160.49:14190/
HBO POP,http://148.113.160.49:14180/
HBO XTREME,http://148.113.160.49:14175/
HBO MUNDL,http://148.113.160.49:14183/
BBC NEW,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv14/b=5070016/main.m3u8
ABC News Australia,https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index_5.m3u8
BBC Earth,https://cbsn-dal.cbsnstream.cbsnews.com/out/v1/ffa98bbf7d2b4c038c229bd4d9122708/master.m3u8
Ayush TV,http://95eryw39dwn4-hls-live.wmncdn.net/Ayushu/271ddf829afeece44d8732757fba1a66.sdp/index.m3u8
Wion News,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8
FILM arts,http://148.113.160.49:14210/
索尼频道，http://148.113.160.49:14206/
CINEMAX,http://148.113.160.49:14200/
USA 电视,http://148.113.160.49:14133/
Megapix,http://148.113.160.49:14172/
Modo Viagem,http://148.113.160.49:14214/
华纳 - WBTV,http://148.113.160.49:14130/
环球国际频道,http://148.113.160.49:14135/
环球影视频道,http://148.113.160.49:14162/
TNT 剧集频道,http://148.113.160.49:14138/
TNT 电视,http://148.113.160.49:14141/
AMC 米高梅电影,http://148.113.160.49:14207/
TELE CINE FUN,http://148.113.160.49:14155/
TELE CINE Action,http://148.113.160.49:14159/
SPACE,http://148.113.160.49:14170/

💥电影直播,#genre#
周润发电影院,http://222.186.39.38:8000/587078/index.m3u8
恐怖电影院,https://yylunbo.ottiptv.cc/yy/24066336
成龙电影院,https://yylunbo.ottiptv.cc/yy/1382736841
天浪电影台 - CH1,https://yylunbo.ottiptv.cc/yy/1382736857
天浪电影台 - CH2,https://tv.ximix.us/yy/1382736823
天浪电影台 - CH3,http://cfss.cc/cdn/hy/11336587.m3u8
天浪电影台 - CH4,http://cfss.cc/cdn/hy/11342412.m3u8
天浪电影台 - CH5,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
天浪电影台 - CH6,http://cfss.cc/cdn/hy/11352941.m3u8
天浪电影台 - CH7,http://cfss.cc/cdn/hy/11342414.m3u8
天浪电影台 - CH8,http://newstreamcdnct.inter.ptqy.gitv.tv/tslive/c57_fast_738_720P_t10/c57_fast_738_720P_t10.m3u8?d
天浪电影台 - CH9,http://newstreamcdnct.inter.ptqy.gitv.tv/tslive/c59_fast_1050_720P_t10/c59_fast_1050_720P_t10.m3u8?d
天浪电影台 - CH10,http://cfss.cc/cdn/hy/11602058.m3u8
天浪电影台 - CH11,http://39.88.224.188:23456/udp/239.253.254.142:8000
天浪电影台 - CH12,http://cfss.cc/cdn/hy/11336719.m3u8
天浪电影台 - CH13,https://yylunbo.ottiptv.cc/yy/1382851522
天浪电影台 - CH14,http://cfss.cc/cdn/hy/11602043.m3u8
天浪电影台 - CH15,http://cfss.cc/cdn/hy/11352886.m3u8
天浪电影台 - CH16,http://cfss.cc/cdn/hy/11352894.m3u8
天浪电影台 - CH17,https://linear-82.frequency.stream/dist/localnow/82/hls/master/playlist.m3u8
💥央视数字,#genre#
CCTV 第一剧场,http://nas.home.plugintool.top:2333/udp/239.76.254.49:9000
CCTV 风云剧场,http://nas.home.plugintool.top:2333/udp/239.76.254.50:9000
CCTV 怀旧剧场,http://nas.home.plugintool.top:2333/udp/239.76.254.53:9000
CCTV 电视指南,http://nas.home.plugintool.top:2333/udp/239.76.254.61:9000
CCTV 世界地理,http://nas.home.plugintool.top:2333/udp/239.76.254.57:9000
CCTV 兵器科技,http://nas.home.plugintool.top:2333/udp/239.76.254.59:9000
CCTV 央视台球,http://nas.home.plugintool.top:2333/udp/239.76.254.58:9000
CCTV 文化精品,http://nas.home.plugintool.top:2333/udp/239.76.254.56:9000
CCTV 女性时尚,http://nas.home.plugintool.top:2333/udp/239.76.254.55:9000
CCTV 风云足球,http://nas.home.plugintool.top:2333/udp/239.76.254.52:9000
CCTV 风云音乐,http://nas.home.plugintool.top:2333/udp/239.76.254.51:9000
中国天气,http://nas.home.plugintool.top:2333/udp/239.76.253.61:9000
CHC 家庭影院,http://nas.home.plugintool.top:2333/udp/239.76.252.241:9000
CHC 影迷电影,http://nas.home.plugintool.top:2333/udp/239.76.252.242:9000
CHC 动作电影,http://nas.home.plugintool.top:2333/udp/239.76.252.243:9000
CCTV 高尔夫网球,http://nas.home.plugintool.top:2333/udp/239.76.254.62:9000
纪实科教,http://nas.home.plugintool.top:2333/udp/239.76.254.65:9000
欢笑剧场,http://nas.home.plugintool.top:2333/udp/239.76.254.66:9000
东方财经,http://nas.home.plugintool.top:2333/udp/239.76.254.69:9000
乐游频道,http://nas.home.plugintool.top:2333/udp/239.76.254.68:9000
动漫秀场,http://nas.home.plugintool.top:2333/udp/239.76.254.70:9000
法治天地,http://nas.home.plugintool.top:2333/udp/239.76.254.67:9000
游戏风云,http://nas.home.plugintool.top:2333/udp/239.76.254.71:9000
生活时尚,http://nas.home.plugintool.top:2333/udp/239.76.254.73:9000
都市剧场,http://nas.home.plugintool.top:2333/udp/239.76.254.74:9000
金色学堂,http://nas.home.plugintool.top:2333/udp/239.76.254.75:9000
梨园频道,http://nas.home.plugintool.top:2333/udp/239.76.252.179:9000
文物宝库,http://nas.home.plugintool.top:2333/udp/239.76.252.180:9000
武术世界,http://nas.home.plugintool.top:2333/udp/239.76.252.181:9000
魅力足球,http://nas.home.plugintool.top:2333/udp/239.76.254.72:9000
天元围棋,http://nas.home.plugintool.top:2333/udp/239.76.253.2:9000
CCTV 电视指南,http://www.qfly9236.cn:8888/rtp/239.253.92.17:6078
CCTV 世界地理,http://www.qfly9236.cn:8888/rtp/239.253.92.113:8066
CCTV 怀旧剧场,http://www.qfly9236.cn:8888/rtp/239.253.92.98:6120
CCTV 风云剧场,http://www.qfly9236.cn:8888/rtp/239.253.92.22:6073
CCTV 风云足球,http://www.qfly9236.cn:8888/rtp/239.253.92.110:8061
CCTV 风云音乐,http://www.qfly9236.cn:8888/rtp/239.253.92.111:8060
CCTV 第一剧场,http://www.qfly9236.cn:8888/rtp/239.253.92.18:6079
CCTV 央视文化精品,http://www.qfly9236.cn:8888/rtp/239.253.92.25:6104
CCTV 高尔夫网球,http://www.qfly9236.cn:8888/rtp/239.253.92.117:8062
CCTV 央视台球,http://www.qfly9236.cn:8888/rtp/239.253.93.231:6409
CCTV 女性时尚,http://www.qfly9236.cn:8888/rtp/239.253.92.249:6103
CCTV 电视指南,http://www.dwphic.com:9999/udp/239.69.1.87:10162
CCTV 世界地理,http://www.dwphic.com:9999/rtp/239.69.1.91:10186
CCTV 怀旧剧场,http://www.dwphic.com:9999/udp/239.69.1.89:10174
CCTV 风云足球,http://www.dwphic.com:9999/rtp/239.69.1.81:10126
CCTV 风云音乐,http://www.dwphic.com:9999/udp/239.69.1.90:10180
CCTV 第一剧场,http://www.dwphic.com:9999/rtp/239.69.1.74:10084
CCTV 兵器科技,http://www.dwphic.com:9999/rtp/239.69.1.79:10114
CCTV 高尔夫网球,http://www.dwphic.com:9999/rtp/239.69.1.83:10138
CCTV 央视台球,http://www.dwphic.com:9999/rtp/239.69.1.98:10224
CCTV 女性时尚,http://www.dwphic.com:9999/udp/239.69.1.86:10156
💥邵氏,#genre#
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏圣火雄风,http://111.229.32.43:2266/static/v.youku.com/af/afbcd730_2b5e4aed.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏妖魂,http://111.229.32.43:2266/static/v.youku.com/95/95b630c4_d2b8f28f.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏背叛师门,http://111.229.32.43:2266/static/v.youku.com/d5/d5e589a2_b2214c99.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏大侠胜衣,http://111.229.32.43:2266/static/v.youku.com/a3/a32874f9_abd5d539.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏神雕侠侣,http://111.229.32.43:2266/static/v.youku.com/d0/d0901b97_89266302.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏武顿忍术,http://111.229.32.43:2266/static/v.youku.com/75/75460c81_1befef90.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏冲霄楼,http://111.229.32.43:2266/static/v.youku.com/01/01594385_de5f3800.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏洗剑,http://111.229.32.43:2266/static/v.youku.com/85/8537d604_c593da64.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏神经大侠,http://111.229.32.43:2266/static/v.youku.com/ad/ad59800f_f0ae81c3.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏黑蜥蜴,http://111.229.32.43:2266/static/v.youku.com/fb/fb186fbd_dce3f46d.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏叉手,http://111.229.32.43:2266/static/v.youku.com/63/6364f5b5_8f7f5255.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏南北狮王,http://111.229.32.43:2266/static/v.youku.com/69/697af3d4_8faf070b.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏魔剑硖情,http://111.229.32.43:2266/static/v.youku.com/ce/ce65035d_e3fef263.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏倚天上级,http://111.229.32.43:2266/static/v.youku.com/cd/cdea72f6_4cd69630.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏倚天下级,http://111.229.32.43:2266/static/v.youku.com/4e/4ef286cd_146fa683.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏杀绝,http://111.229.32.43:2266/static/v.youku.com/cc/cc76e7e5_223051aa.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏小毒龙,http://111.229.32.43:2266/static/v.youku.com/0b/0bf51ab5_b4a7449c.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏双侠,http://111.229.32.43:2266/static/v.youku.com/35/351c57e5_454ef1c0.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
邵氏武林风云,http://111.229.32.43:2266/static/v.youku.com/f4/f43f8c3a_08515f19.m3u8
抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684抖音群号开通699303084684
💥十年,#genre#
